,year,local_government_area,postcode,suburb_town_name,offence_division,offence_subdivision,offence_subgroup,incidents_recorded,offence_id,offence_count
245,2023,Melbourne,3002,East Melbourne,A Crimes against the person,Other crimes against the person,Other crimes against the person,21.0,Other,30.0
246,2023,Melbourne,3003,West Melbourne,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,12.0,A211,13.0
247,2023,Melbourne,3003,West Melbourne,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,21.0,A212,25.0
248,2023,Melbourne,3003,West Melbourne,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",6.0,A22,10.0
249,2023,Melbourne,3003,West Melbourne,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,15.0,A231,14.0
250,2023,Melbourne,3003,West Melbourne,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,24.0,A232,29.0
251,2023,Melbourne,3003,West Melbourne,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,4.0,A51,4.0
252,2023,Melbourne,3003,West Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,1.0,A721,5.0
253,2023,Melbourne,3003,West Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,1.0,A722,2.0
254,2023,Melbourne,3003,West Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,3.0,A731,6.0
255,2023,Melbourne,3003,West Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,2.0,A732,2.0
256,2023,Melbourne,3003,West Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,3.0,A81,3.0
257,2023,Melbourne,3003,West Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,1.0,A83,1.0
258,2023,Melbourne,3003,West Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,5.0,A89,7.0
259,2023,Melbourne,3003,West Melbourne,A Crimes against the person,Other crimes against the person,Other crimes against the person,19.0,Other,24.0
260,2023,Melbourne,3004,Melbourne,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,13.0,A211,15.0
261,2023,Melbourne,3004,Melbourne,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,45.0,A212,48.0
262,2023,Melbourne,3004,Melbourne,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",18.0,A22,27.0
263,2023,Melbourne,3004,Melbourne,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,26.0,A231,32.0
264,2023,Melbourne,3004,Melbourne,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,64.0,A232,76.0
265,2023,Melbourne,3004,Melbourne,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,8.0,A51,10.0
266,2023,Melbourne,3004,Melbourne,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,4.0,A52,6.0
267,2023,Melbourne,3004,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,14.0,A711,14.0
268,2023,Melbourne,3004,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,9.0,A712,15.0
269,2023,Melbourne,3004,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,9.0,A721,41.0
270,2023,Melbourne,3004,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,3.0,A722,26.0
271,2023,Melbourne,3004,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,7.0,A731,12.0
272,2023,Melbourne,3004,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,11.0,A732,55.0
273,2023,Melbourne,3004,Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,4.0,A81,4.0
274,2023,Melbourne,3004,Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,11.0,A83,14.0
275,2023,Melbourne,3004,Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,16.0,A89,20.0
276,2023,Melbourne,3004,Melbourne,A Crimes against the person,Other crimes against the person,Other crimes against the person,72.0,Other,192.0
277,2023,Melbourne,3006,South Wharf,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,1.0,A211,1.0
278,2023,Melbourne,3006,South Wharf,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,7.0,A212,8.0
279,2023,Melbourne,3006,South Wharf,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",1.0,A22,2.0
280,2023,Melbourne,3006,South Wharf,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,15.0,A232,16.0
281,2023,Melbourne,3006,South Wharf,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,1.0,A51,1.0
282,2023,Melbourne,3006,South Wharf,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,3.0,A52,3.0
283,2023,Melbourne,3006,South Wharf,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,2.0,A712,2.0
284,2023,Melbourne,3006,South Wharf,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,1.0,A89,1.0
285,2023,Melbourne,3006,South Wharf,A Crimes against the person,Other crimes against the person,Other crimes against the person,4.0,Other,6.0
286,2023,Melbourne,3006,Southbank,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,43.0,A211,36.0
287,2023,Melbourne,3006,Southbank,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,66.0,A212,78.0
288,2023,Melbourne,3006,Southbank,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",3.0,A22,4.0
289,2023,Melbourne,3006,Southbank,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,64.0,A231,71.0
290,2023,Melbourne,3006,Southbank,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,121.0,A232,145.0
291,2023,Melbourne,3006,Southbank,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,18.0,A51,24.0
292,2023,Melbourne,3006,Southbank,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,5.0,A52,7.0
293,2023,Melbourne,3006,Southbank,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,6.0,A711,8.0
294,2023,Melbourne,3006,Southbank,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,4.0,A712,5.0
295,2023,Melbourne,3006,Southbank,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,2.0,A721,10.0
296,2023,Melbourne,3006,Southbank,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,2.0,A722,2.0
297,2023,Melbourne,3006,Southbank,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,5.0,A731,10.0
298,2023,Melbourne,3006,Southbank,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,5.0,A732,6.0
